id,file_path,speech,speaker
lnh_b0320,train/lnh/arctic_b0320.wav,The regret in his voice was provocative of a second burst of laughter.,lnh
rms_b0231,train/rms/arctic_b0231.wav,What's that grub-thief got to do with it.,rms
rxr_a0089,train/rxr/arctic_a0089.wav,The nightglow was treacherous to shoot by.,rxr
aup_a0357,train/aup/arctic_a0357.wav,"A month passed by, and Bonanza Creek remained quiet.",aup
fem_a0593,train/fem/arctic_a0593.wav,She'd make a good wife for the cashier.,fem
aup_a0473,train/aup/arctic_a0473.wav,The night was calm and snowy.,aup
eey_a0070,train/eey/arctic_a0070.wav,He would first hunt up Gregson and begin his work there.,eey
fem_a0382,train/fem/arctic_a0382.wav,Daylight found himself charmed and made curious by the little man.,fem
awb_a0475,train/awb/arctic_a0475.wav,"He is too keenly intelligent, too sharply sensitive, successfully to endure.",awb
ksp_b0256,train/ksp/arctic_b0256.wav,"Outwardly, he maintained a calm and smiling aspect.",ksp
ahw_a0013,train/ahw/arctic_a0013.wav,"He was a head shorter than his companion, of almost delicate physique. ",ahw
lnh_a0450,train/lnh/arctic_a0450.wav,No man ate of the seal meat or the oil.,lnh
slt_b0350,train/slt/arctic_b0350.wav,Stand off butcher and baker and all the rest.,slt
awb_b0360,train/awb/arctic_b0360.wav,This state of mind comes of an undue prominence of the ego.,awb
fem_a0296,train/fem/arctic_a0296.wav,Bassett was a fastidious man.,fem
eey_a0485,train/eey/arctic_a0485.wav,Each insult added to the value of the claim.,eey
slt_a0087,train/slt/arctic_a0087.wav,"Philip bent lower, and stared into the face of the dead man.",slt
awb_a0514,train/awb/arctic_a0514.wav,There is more behind this than a mere university ideal.,awb
bdl_b0282,train/bdl/arctic_b0282.wav,Some of the smaller veins had doubtless been ruptured.,bdl
awb_b0500,train/awb/arctic_b0500.wav,"I remembered the red wine of the Italian rancho, and shuddered inwardly.",awb
bdl_a0045,train/bdl/arctic_a0045.wav,He moved away as quietly as he had come.,bdl
aew_b0271,train/aew/arctic_b0271.wav,"It was put together in a casual, helter-skelter sort of way.",aew
ksp_a0479,train/ksp/arctic_a0479.wav,"I tried to read George Moore last night, and was dreadfully bored.",ksp
fem_a0345,train/fem/arctic_a0345.wav,She was trying to pass the apron string around him.,fem
bdl_b0443,train/bdl/arctic_b0443.wav,I did not think you would be so early.,bdl
slt_b0140,train/slt/arctic_b0140.wav,"They edged nearer, and stood shoulder to shoulder facing their world.",slt
awb_b0065,train/awb/arctic_b0065.wav,"Now have you got anything to say against me, Mr Philip.",awb
awb_a0195,train/awb/arctic_a0195.wav,It was edged with ice.,awb
rxr_a0426,train/rxr/arctic_a0426.wav,They do not know the length of time of incubation.,rxr
rms_b0226,train/rms/arctic_b0226.wav,Your face was the personification of duplicity.,rms
fem_a0355,train/fem/arctic_a0355.wav,A burst of laughter was his reward.,fem
awb_a0379,train/awb/arctic_a0379.wav,This sound did not disturb the hush and awe of the place.,awb
ljm_a0435,train/ljm/arctic_a0435.wav,What do you mean by this outrageous conduct.,ljm
clb_b0169,train/clb/arctic_b0169.wav,He drew in a deep breath as he looked at them.,clb
ahw_a0102,train/ahw/arctic_a0102.wav,He will follow us soon. ,ahw
awb_b0215,train/awb/arctic_b0215.wav,"It is a good property, and worth more than that.",awb
jmk_b0153,train/jmk/arctic_b0153.wav,He was a pariah; a wanderer without a friend or a home.,jmk
rms_a0543,train/rms/arctic_a0543.wav,"I had been born with no organic, chemical predisposition toward alcohol.",rms
lnh_a0382,train/lnh/arctic_a0382.wav,Daylight found himself charmed and made curious by the little man.,lnh
rms_b0441,train/rms/arctic_b0441.wav,"And there was Ethel Baird, whom also you must remember.",rms
lnh_a0256,train/lnh/arctic_a0256.wav,See the length of the body and that elongated neck.,lnh
slt_a0040,train/slt/arctic_a0040.wav,I suppose you wonder why she is coming up here.,slt
ljm_a0356,train/ljm/arctic_a0356.wav,You don't catch me at any such foolishness.,ljm
eey_a0012,train/eey/arctic_a0012.wav,Gregson shoved back his chair and rose to his feet.,eey
awb_b0412,train/awb/arctic_b0412.wav,"Ah, it was sweet in my ears.",awb
slp_a0439,train/slp/arctic_a0439.wav,"At sea, Wednesday, March 18, 1908.",slp
axb_a0195,train/axb/arctic_a0195.wav,But a strange thing happened.,axb
jmk_a0365,train/jmk/arctic_a0365.wav,These rumors may even originate with us.,jmk
slt_a0374,train/slt/arctic_a0374.wav,"But life's worth more than cash, she argued.",slt
gka_a0243,train/gka/arctic_a0243.wav,I only read the quotations.,gka
rms_a0028,train/rms/arctic_a0028.wav,"Robbery, bribery, fraud,",rms
bdl_b0341,train/bdl/arctic_b0341.wav,I play that choice wide open to win.,bdl
bdl_b0360,train/bdl/arctic_b0360.wav,This state of mind comes of an undue prominence of the ego.,bdl
clb_a0250,train/clb/arctic_a0250.wav,He had observed the business life of Hawaii and developed a vaulting ambition.,clb
ljm_a0522,train/ljm/arctic_a0522.wav,For such countries nothing remained but reorganization.,ljm
ksp_b0438,train/ksp/arctic_b0438.wav,They ran the canoe in and climbed the high earth bank.,ksp
ksp_a0428,train/ksp/arctic_a0428.wav,It was not exactly a deportation.,ksp
aew_a0265,train/aew/arctic_a0265.wav,The discovery seemed to have been made on the spur of the moment.,aew
lnh_a0282,train/lnh/arctic_a0282.wav,If you mean to insinuate -- Brentwood began hotly.,lnh
eey_a0414,train/eey/arctic_a0414.wav,Now our figuring was all right.,eey
axb_a0003,train/axb/arctic_a0003.wav,For the twentieth time that evening the two men shook hands.,axb
axb_a0084,train/axb/arctic_a0084.wav,Scarcely had he uttered the name when Pierre's closing eyes shot open.,axb
awb_b0042,train/awb/arctic_b0042.wav,Ten minutes had not elapsed since he had dropped the handkerchief.,awb
rms_b0312,train/rms/arctic_b0312.wav,"Dig in; you're sure good, was Daylight's answer.",rms
gka_a0452,train/gka/arctic_a0452.wav,"Three oilers and a fourth engineer, was his greeting.",gka
bdl_b0299,train/bdl/arctic_b0299.wav,Miss Brodie's smile was slightly sarcastic.,bdl
ljm_a0313,train/ljm/arctic_a0313.wav,Broken-Tooth yelled with fright and pain.,ljm
ksp_a0319,train/ksp/arctic_a0319.wav,"And the Edinburgh Evening News says, with editorial gloom.",ksp
rxr_a0323,train/rxr/arctic_a0323.wav,He considered the victory already his and stepped forward to the meat.,rxr
gka_a0236,train/gka/arctic_a0236.wav,Don't you see I hate you.,gka
fem_a0364,train/fem/arctic_a0364.wav,"We have plenty of capital ourselves, and yet we want more.",fem
clb_a0068,train/clb/arctic_a0068.wav,In a flash Philip followed its direction.,clb
lnh_b0453,train/lnh/arctic_b0453.wav,"Isaac Ford, the austere soldier of the Lord, the old hypocrite.",lnh
rxr_c0021,train/rxr/arctic_c0021.wav,What you are suffering from is a severe attack.,rxr
bdl_b0154,train/bdl/arctic_b0154.wav,That is the strange part of it.,bdl
slp_a0469,train/slp/arctic_a0469.wav,The eastern heavens were equally spectacular.,slp
clb_a0207,train/clb/arctic_a0207.wav,How much was it.,clb
slt_a0018,train/slt/arctic_a0018.wav,There was a change now.,slt
awb_a0269,train/awb/arctic_a0269.wav,"Eli Harding asked, as Shunk started to follow.",awb
slt_a0399,train/slt/arctic_a0399.wav,And here's another idea.,slt
rxr_a0011,train/rxr/arctic_a0011.wav,If I ever needed a fighter in my life I need one now.,rxr
aup_a0172,train/aup/arctic_a0172.wav,Gregson had left the outer door slightly ajar.,aup
aup_a0305,train/aup/arctic_a0305.wav,"They had no fixed values, to be altered by adjectives and adverbs.",aup
ksp_a0384,train/ksp/arctic_a0384.wav,The farmer works the soil and produces grain.,ksp
axb_a0566,train/axb/arctic_a0566.wav,Dennin's hands were released long enough for him to sign the document.,axb
slt_a0116,train/slt/arctic_a0116.wav,Was it the rendezvous of those who were striving to work his ruin.,slt
rms_b0365,train/rms/arctic_b0365.wav,"My age, in years, is twenty two.",rms
bdl_a0448,train/bdl/arctic_a0448.wav,"I was Hump, cabin boy on the schooner Ghost.",bdl
lnh_b0532,train/lnh/arctic_b0532.wav,That Longfellow chap most likely had written countless books of poetry.,lnh
slt_a0591,train/slt/arctic_a0591.wav,We are both children together.,slt
awb_b0255,train/awb/arctic_b0255.wav,"Then, again, Tudor had such an irritating way about him.",awb
ksp_a0129,train/ksp/arctic_a0129.wav,Her face was against his breast.,ksp
eey_a0573,train/eey/arctic_a0573.wav,There was no law on the Yukon save what they made for themselves.,eey
gka_a0198,train/gka/arctic_a0198.wav,Sometimes her dreams were filled with visions.,gka
clb_a0492,train/clb/arctic_a0492.wav,Burnt out like the crater of a volcano.,clb
jmk_b0138,train/jmk/arctic_b0138.wav,"And then, steadily, he began to chew.",jmk
gka_a0256,train/gka/arctic_a0256.wav,See the length of the body and that elongated neck.,gka
lnh_b0506,train/lnh/arctic_b0506.wav,It would help to tide me along until I got steady employment.,lnh
ksp_a0461,train/ksp/arctic_a0461.wav,"Ah, we were very close together in that moment.",ksp
bdl_a0435,train/bdl/arctic_a0435.wav,What do you mean by this outrageous conduct.,bdl
eey_a0021,train/eey/arctic_a0021.wav,It fairly clubbed me into recognizing it.,eey
ahw_a0158,train/ahw/arctic_a0158.wav,Does that look good. ,ahw
jmk_b0461,train/jmk/arctic_b0461.wav,By virtue of that power we shall remain in power.,jmk
awb_a0072,train/awb/arctic_a0072.wav,But who was Eileen's double.,awb
clb_a0384,train/clb/arctic_a0384.wav,The farmer works the soil and produces grain.,clb
bdl_b0444,train/bdl/arctic_b0444.wav,He did not know what went on in the minds of his superiors.,bdl
rms_a0315,train/rms/arctic_a0315.wav,"Saxon waited, for she knew a fresh idea had struck Billy.",rms
lnh_a0225,train/lnh/arctic_a0225.wav,I was brought up the way most girls in Hawaii are brought up.,lnh
slt_a0397,train/slt/arctic_a0397.wav,"Call me that again, he murmured ecstatically.",slt
lnh_b0079,train/lnh/arctic_b0079.wav,The truth of it set Jeanne quivering.,lnh
ljm_a0224,train/ljm/arctic_a0224.wav,"She nodded, and her eyes grew soft and moist.",ljm
bdl_a0531,train/bdl/arctic_a0531.wav,In what bucolic school of fence he had been taught was beyond imagining.,bdl
ljm_a0170,train/ljm/arctic_a0170.wav,There was none of the joy of meeting in his face.,ljm
ahw_a0370,train/ahw/arctic_a0370.wav,He saw all men in the business game doing this. ,ahw
gka_a0422,train/gka/arctic_a0422.wav,Halfway around the track one donkey got into an argument with its rider.,gka
rxr_a0009,train/rxr/arctic_a0009.wav,"He turned sharply, and faced Gregson across the table.",rxr
ahw_a0143,train/ahw/arctic_a0143.wav,"Ah, I had forgotten, he exclaimed. ",ahw
fem_a0327,train/fem/arctic_a0327.wav,"They were less stooped than we, less springy in their movements.",fem
lnh_a0058,train/lnh/arctic_a0058.wav,I came for information more out of curiosity than anything else.,lnh
clb_a0049,train/clb/arctic_a0049.wav,Gregson was asleep when he re-entered the cabin.,clb
rxr_a0062,train/rxr/arctic_a0062.wav,The men stared into each other's face.,rxr
rms_b0469,train/rms/arctic_b0469.wav,Very few people knew of the existence of this law.,rms
gka_a0221,train/gka/arctic_a0221.wav,I don't know why you're here at all.,gka
rms_b0019,train/rms/arctic_b0019.wav,His slim hands gripped the edges of the table.,rms
clb_a0457,train/clb/arctic_a0457.wav,What I saw I could not at first believe.,clb
slt_b0432,train/slt/arctic_b0432.wav,"He is a candidate, rising from the serf class to our class.",slt
slt_b0535,train/slt/arctic_b0535.wav,He read his fragments aloud.,slt
rms_b0010,train/rms/arctic_b0010.wav,"He turned the map to Gregson, pointing with his finger.",rms
fem_a0399,train/fem/arctic_a0399.wav,And here's another idea.,fem
clb_a0179,train/clb/arctic_a0179.wav,"Tomorrow I'm going after that bear, he said.",clb
rms_a0065,train/rms/arctic_a0065.wav,They closed now until his fingers were like cords of steel.,rms
ljm_a0245,train/ljm/arctic_a0245.wav,"Out of his eighteen hundred, he laid aside sixteen hundred each year.",ljm
slt_a0258,train/slt/arctic_a0258.wav,Soaked in seawater they offset the heat rays.,slt
jmk_a0473,train/jmk/arctic_a0473.wav,The night was calm and snowy.,jmk
rms_a0343,train/rms/arctic_a0343.wav,"You mean for this State, General, Alberta.",rms
aup_a0314,train/aup/arctic_a0314.wav,Thus was momentum gained in the Younger World.,aup
fem_a0572,train/fem/arctic_a0572.wav,I never saw anything like her in my life.,fem
aup_a0187,train/aup/arctic_a0187.wav,Ahead of them they saw a glimmer of sunshine.,aup
clb_b0174,train/clb/arctic_b0174.wav,Hatred and murder and lust for revenge they possessed to overflowing.,clb
jmk_b0111,train/jmk/arctic_b0111.wav,The journey was continued at dawn.,jmk
awb_a0084,train/awb/arctic_a0084.wav,His face was streaming with blood.,awb
aew_a0168,train/aew/arctic_a0168.wav,Low bush whipped him in the face and left no sting.,aew
ksp_a0241,train/ksp/arctic_a0241.wav,I think it's much nicer to quarrel.,ksp
aup_a0585,train/aup/arctic_a0585.wav,"Wonder if he's a lion dog, Charles suggested.",aup
jmk_b0158,train/jmk/arctic_b0158.wav,"She obeyed, shrinking back with the baby in her arms.",jmk
lnh_a0419,train/lnh/arctic_a0419.wav,The Portuguese boy passed the Hawaiian.,lnh
ksp_b0206,train/ksp/arctic_b0206.wav,"Horses and rifles had been her toys, camp and trail her nursery.",ksp
gka_a0352,train/gka/arctic_a0352.wav,"I'm sure going along with you all, Elijah.",gka
aup_a0193,train/aup/arctic_a0193.wav,It was edged with ice.,aup
ljm_a0125,train/ljm/arctic_a0125.wav,He was determined now to maintain a more certain hold upon himself.,ljm
rms_b0017,train/rms/arctic_b0017.wav,"Everything was working smoothly, better than I had expected.",rms
aew_a0349,train/aew/arctic_a0349.wav,"It was simple, in its way, and no virtue of his.",aew
bdl_b0409,train/bdl/arctic_b0409.wav,The dirk mentioned by Wolf Larsen rested in its sheath on my hip.,bdl
axb_a0100,train/axb/arctic_a0100.wav,"You must sleep, he urged.",axb
rms_a0582,train/rms/arctic_a0582.wav,Daughtry elaborated on the counting trick by bringing Cocky along.,rms
aew_b0474,train/aew/arctic_b0474.wav,He was manifestly distressed by my coming.,aew
clb_b0435,train/clb/arctic_b0435.wav,"Well, did they eat.",clb
awb_b0475,train/awb/arctic_b0475.wav,Then there was the campaign.,awb
bdl_a0425,train/bdl/arctic_a0425.wav,Otherwise no restriction is put upon their seafaring.,bdl
rxr_a0406,train/rxr/arctic_a0406.wav,And that was the last of Francois and Perrault.,rxr
awb_a0432,train/awb/arctic_a0432.wav,Nevertheless we found ourselves once more in the high seat of abundance.,awb
aup_a0062,train/aup/arctic_a0062.wav,The men stared into each other's face.,aup
awb_b0216,train/awb/arctic_b0216.wav,"I wish you were more adaptable, Joan retorted.",awb
rms_b0130,train/rms/arctic_b0130.wav,She saw the answer in his face.,rms
awb_b0342,train/awb/arctic_b0342.wav,Each improvement makes the value of everything else pump up.,awb
ksp_a0025,train/ksp/arctic_a0025.wav,I was about to do this when cooler judgment prevailed.,ksp
lnh_b0311,train/lnh/arctic_b0311.wav,The 29th very foggy.,lnh
rms_a0189,train/rms/arctic_a0189.wav,"The big-eyed, clucking moose-birds were most annoying.",rms
rms_a0551,train/rms/arctic_a0551.wav,All an appearance can know is mirage.,rms
ahw_a0570,train/ahw/arctic_a0570.wav,Behind him lay the thousand-years-long road across all Siberia and Russia. ,ahw
rxr_a0467,train/rxr/arctic_a0467.wav,"And so early in the voyage, too.",rxr
clb_a0259,train/clb/arctic_a0259.wav,Think of investing in such an adventure.,clb
fem_a0396,train/fem/arctic_a0396.wav,A rising tide of fat had submerged them.,fem
fem_a0510,train/fem/arctic_a0510.wav,Much more Ernest told them of themselves and of his disillusionment.,fem
jmk_b0085,train/jmk/arctic_b0085.wav,Her eyes smiled truth at him as he came up the bank.,jmk
axb_a0031,train/axb/arctic_a0031.wav,They were three hundred yards apart.,axb
ahw_a0382,train/ahw/arctic_a0382.wav,Daylight found himself charmed and made curious by the little man. ,ahw
jmk_b0181,train/jmk/arctic_b0181.wav,And you preferred a cannibal isle and a cartridge belt.,jmk
jmk_a0440,train/jmk/arctic_a0440.wav,"Yes, sir, I corrected.",jmk
clb_b0355,train/clb/arctic_b0355.wav,There was proper division of labor in the work they individually performed.,clb
bdl_b0205,train/bdl/arctic_b0205.wav,You were destroying my life.,bdl
eey_a0201,train/eey/arctic_a0201.wav,"He cried, and swung the club wildly.",eey
bdl_a0469,train/bdl/arctic_a0469.wav,The eastern heavens were equally spectacular.,bdl
jmk_a0443,train/jmk/arctic_a0443.wav,He was worth nothing to the world.,jmk
axb_a0093,train/axb/arctic_a0093.wav,For a full minute he crouched and listened.,axb
aew_a0003,train/aew/arctic_a0003.wav,For the twentieth time that evening the two men shook hands.,aew
